id,set_id,localId,name,set_name,grade,price,sold_date,title,set_phrase_from_title,set_match_name,set_match_score
me01-060,me01,60,Mega Gardevoir ex,Mega Evolution,ACE 10,£31.90,Sold 21 Apr 2026,Pokemon TCG Mega Gardevoir EX 060/132 Ace 10 Mega Evolutions Perfect Subgrades,Ace 10 Mega Evolutions,Mega Evolution,0.778
sv01-201,sv01,201,Toedscool,Scarlet & Violet,ACE 10,£200.68,Sold 20 Apr 2026,ACE 10 Gem Mint Alakazam ex 201/165 Sv: Scarlet & Violet 151 Holo,Sv: Scarlet & Violet,Scarlet & Violet,0.909
me02.5-273,me02.5,273,Mega Emboar ex,Ascended Heroes,ACE 10,£89.10,Sold 20 Apr 2026,Mega Emboar EX SIR 273/217 Ascended Hero’s Pokemon Ace 10 PERFECT SUBGRADES!,Ascended Hero’s Pokemon Ace,Ascended Heroes,0.683
swsh12-TG13,swsh12,TG13,Serperior V,Silver Tempest,ACE 9,£20.00,Sold 20 Apr 2026,Pokémon TCG Serperior v TG13/TG30 Silver Tempest Ace 9,Silver Tempest Ace 9,Silver Tempest,0.824
cel25-15,cel25,15,Lunala,Celebrations,ACE 10,£64.00,Sold 20 Apr 2026,Venusaur 15/102 Celebrations Holo ACE 10 Gem Mint Graded Pokemon Card,Celebrations Holo ACE 10,Celebrations,0.667
me02-101,me02,101,Flygon,Phantasmal Flames,ACE 10,£31.89,Sold 20 Apr 2026,Flygon 101/094 - Phantasmal Flames - Ace 10 - Perfect Subgrades,- Phantasmal Flames -,Phantasmal Flames,1.0
sv08-238,sv08,238,Pikachu ex,Surging Sparks,ACE 10,£460.60,Sold 20 Apr 2026,Pikachu EX 238/191 - Surging Sparks - SIR - ACE 10 (Perfect Subgrades),- Surging Sparks -,Surging Sparks,1.0
xy7-21,xy7,21,Gyarados,Ancient Origins,ACE 8,£74.54,Sold 20 Apr 2026,Pokémon TCG Gyarados 21/98 Ancient Origins Holo ACE 8,Ancient Origins Holo ACE,Ancient Origins,0.769
sm10-107,sm10,107,Greninja & Zoroark GX,Unbroken Bonds,ACE 10,£120.00,Sold 20 Apr 2026,Pokemon TCG Card Greninja & Zoroark GX 107/214 Unbroken Bonds Holo - ACE 10,Unbroken Bonds Holo -,Unbroken Bonds,0.848
sm12-75,sm12,75,Solgaleo & Lunala GX,Cosmic Eclipse,ACE 9,£29.82,Sold 20 Apr 2026,Solgaleo Lunala GX - 75/236 - Pokemon Cosmic Eclipse - ACE 9,- Pokemon Cosmic Eclipse,Cosmic Eclipse,0.778
swsh1-197,swsh1,197,Snorlax V,Sword & Shield,ACE 9,£44.95,Sold 20 Apr 2026,ACE 9 graded Snorlax V 197/202 Sword & Shield,Sword & Shield,Sword & Shield,1.0
sma-SV92,sma,SV92,Tapu Fini-GX,Hidden Fates Shiny Vault,ACE 10,£49.95,Sold 20 Apr 2026,Tapu Fini GX SV92/SV94 - Hidden Fates Shiny Vault - Ace 10 Pokemon,- Hidden Fates Shiny,Hidden Fates Shiny Vault,0.857
sv04.5-069,sv04.5,69,Noivern ex,Paldean Fates,ACE 10,£16.15,Sold 20 Apr 2026,ACE 10 ENGLISH Noivern Ex 069/091 Paldean Fates Pokemon Card,Paldean Fates Pokemon Card,Paldean Fates,0.667
me02.5-276,me02.5,276,Pikachu ex,Ascended Heroes,ACE 10,"£1,600.00",Sold 20 Apr 2026,276/217 Pikachu EX Ascended Heroes ACE 10 PERFECT 10 SUBGRADES See Description,Pikachu EX Ascended Heroes,Ascended Heroes,0.732
swsh12.5-GG38,swsh12.5,GG38,Suicune V,Crown Zenith,ACE 9,£52.49,Sold 20 Apr 2026,Suicune V GG38/GG70 Crown Zenith ACE9,Crown Zenith ACE9,Crown Zenith,0.828
sv06-179,sv06,179,Chimecho,Twilight Masquerade,ACE 10,£27.04,Sold 20 Apr 2026,ACE 10 Chimecho 179/167 Twilight Masquerade IR Holo Pokemon Card - Gem Mint,Twilight Masquerade IR Holo,Twilight Masquerade,0.826
me01-135,me01,135,Exeggutor,Mega Evolution,ACE 10,£29.99,Sold 20 Apr 2026,Pokemon Cards - ACE 10 Exeggutor 135/132 - IR Mega Evolution - GEM MINT,- IR Mega Evolution,Mega Evolution,0.903
sv07-170,sv07,170,Terapagos ex,Stellar Crown,ACE 9,£29.58,Sold 20 Apr 2026,Pokémon Terapagos EX Secret Illustration Card 170/142 Stella Crown Rare ACE 9,Stella Crown Rare ACE,Stellar Crown,0.706
lc-51,lc,51,Machoke,Legendary Collection,ACE 10,£47.49,Sold 20 Apr 2026,Pokémon TCG: Pikachu 051/162 -Pokémon Day Collection - Ace 10 (FLASH SALE 🔥),-Pokémon Day Collection -,Legendary Collection,0.732
sv09-167,sv09,167,N's Reshiram,Journey Together,ACE 10,£57.90,Sold 20 Apr 2026,Pokémon TCG N's Reshiram Card 167/159 Journey Together Ace 10 Gem Mint,Journey Together Ace 10,Journey Together,0.821
sv08-195,sv08,195,Castform Sunny Form,Surging Sparks,ACE 10,£35.00,Sold 20 Apr 2026,Castform Sunny Form Illustration Rare 195/191 Surging Sparks Pokemon TCG Ace 10,Surging Sparks Pokemon TCG,Surging Sparks,0.7
me01-177,me01,177,Mega Venusaur ex,Mega Evolution,ACE 10,£146.30,Sold 20 Apr 2026,ACE 10 Pokemon Mega Venusaur EX 177/132 Mega Evolution,Mega Evolution,Mega Evolution,1.0
swsh9-TG14,swsh9,TG14,Sylveon V,Brilliant Stars,ACE 10,£91.82,Sold 20 Apr 2026,ACE 10 Sylveon V TG14/TG30 Pokémon Card Brilliant Stars Sword & Shield GEM MINT,Pokémon Card Brilliant Stars,Brilliant Stars,0.714
me02.5-294,me02.5,294,Mega Charizard Y ex,Ascended Heroes,ACE 9,£335.95,Sold 20 Apr 2026,Ace 9 Mega Charizard Y Ex 294/217 - Ascended Heroes Gold Hyper Rare,- Ascended Heroes Gold,Ascended Heroes,0.857
me02-103,me02,103,Toxtricity,Phantasmal Flames,ACE 10,£22.00,Sold 20 Apr 2026,Pokemon Toxtricity 103/094 Phantasmal Flames ACE 10,Phantasmal Flames ACE 10,Phantasmal Flames,0.829
sv08-238,sv08,238,Pikachu ex,Surging Sparks,ACE 9,£238.86,Sold 20 Apr 2026,Pikachu Ex Surging 238/191 Surging Sparks Pokemon Card Ace 9,Surging Sparks Pokemon Card,Surging Sparks,0.683
sv08.5-060,sv08.5,60,Umbreon ex,Prismatic Evolutions,ACE 10,£42.30,Sold 20 Apr 2026,Pokemon Tcg Umbreon ex 060/131 Prismatic Evolutions Ace 10,Prismatic Evolutions Ace 10,Prismatic Evolutions,0.851
swsh10.5-056,swsh10.5,56,Aipom,Pokémon GO,ACE 10,£33.98,Sold 20 Apr 2026,Mega Gengar Ex - ACE 10 - Phantasmal Flames - 056/094 - Pokémon TCG,- Pokémon TCG,Pokémon GO,0.842
swsh8-157,swsh8,157,Gengar VMAX,Fusion Strike,ACE 8,£40.00,Sold 18 Apr 2026,Gengar Vmax 157/264 Fusion Strike Pokemon TCG Ace 8,Fusion Strike Pokemon TCG,Fusion Strike,0.684
me01-149,me01,149,Shroodle,Mega Evolution,ACE 10,£22.00,Sold 20 Apr 2026,Pokemon TCG Shroodle Illustration Rare 149/132 Mega Evolution ACE 10,Mega Evolution ACE 10,Mega Evolution,0.8
sv06-175,sv06,175,Phione,Twilight Masquerade,ACE 9,£14.01,Sold 20 Apr 2026,Phione 175/167 - Twilight Masquerade - Illustration Rare - Ace 9,- Twilight Masquerade -,Twilight Masquerade,1.0
sv10-194,sv10,194,Misty's Lapras,Destined Rivals,ACE 10,£78.70,Sold 20 Apr 2026,Pokemon TCG - Misty's Lapras - 194/182 - Destined Rivals - Ace 10,- Destined Rivals -,Destined Rivals,1.0
sv01-173,sv01,173,Energy Switch,Scarlet & Violet,ACE 8,£58.00,Sold 20 Apr 2026,Pikachu 173/165 Sv: Scarlet & Violet 151 Holo Ace 8,Sv: Scarlet & Violet,Scarlet & Violet,0.909
sv08.5-082,sv08.5,82,Lugia ex,Prismatic Evolutions,ACE 8,£26.70,Sold 20 Apr 2026,Lugia EX 082/131 Stamped Prismatic Evolutions Holo Left STAMP Ace 8,Stamped Prismatic Evolutions Holo,Prismatic Evolutions,0.755
sv02-258,sv02,258,Skeledirge ex,Paldea Evolved,ACE 10,£42.26,Sold 20 Apr 2026,Skeledirge EX 258/193 SIR Paldea Evolved Ace 10,SIR Paldea Evolved Ace,Paldea Evolved,0.778
swsh12.5-GG41,swsh12.5,GG41,Raikou V,Crown Zenith,ACE 9,£44.00,Sold 20 Apr 2026,Raikou v GG41/GG70 Crown Zenith Ace 9,Crown Zenith Ace 9,Crown Zenith,0.8
sv05-175,sv05,175,Mudsdale,Temporal Forces,ACE 9,£15.07,Sold 20 Apr 2026,Pokemon ACE 9 MINT Mudsdale Illus Rare 175/162 Temporal Forces 2024,Temporal Forces,Temporal Forces,1.0
sv04-193,sv04,193,Plusle,Paradox Rift,ACE 9,£24.54,Sold 20 Apr 2026,Pokémon TCG Plusle Illustration Rare 193/182 Paradox Rift ACE 9,Paradox Rift ACE 9,Paradox Rift,0.8
cel25-7,cel25,7,Flying Pikachu VMAX,Celebrations,ACE 10,£35.00,Sold 20 Apr 2026,Pokemon TCG - Flying Pikachu - 007/025 - Celebrations - Ace 10,- Celebrations - Ace,Celebrations,0.828
swsh12.5-GG35,swsh12.5,GG35,Leafeon VSTAR,Crown Zenith,ACE 9,£75.00,Sold 20 Apr 2026,Leafeon VSTAR GG35/GG70 Crown Zenith Ace 9,Crown Zenith Ace 9,Crown Zenith,0.8
swsh7-65,swsh7,65,Espeon VMAX,Evolving Skies,ACE 9,£30.00,Sold 20 Apr 2026,Espeon VMAX 065/203 Evolving Skies Full Art Holo Pokemon Card - Ace 9,Evolving Skies Full Art,Evolving Skies,0.757
me02-101,me02,101,Flygon,Phantasmal Flames,ACE 10,£26.99,Sold 20 Apr 2026,Flygon 101/094 ACE 10 Phantasmal Flames Illustration Rare,ACE 10 Phantasmal Flames,Phantasmal Flames,0.829
sv10-230,sv10,230,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£269.99,Sold 20 Apr 2026,Ace 10 PERFECT SUBS Ethan's Ho-Oh EX 230/182 Destined Rivals ENGLISH GEM MINT,Destined Rivals ENGLISH GEM,Destined Rivals,0.714
sv01-183,sv01,183,Penny,Scarlet & Violet,ACE 9,£37.10,Sold 20 Apr 2026,Charizard EX 183/165 Scarlet & Violet 151 Graded ACE 9,Scarlet & Violet 151,Scarlet & Violet,0.882
sv10-190,sv10,190,Ethan's Typhlosion,Destined Rivals,ACE 9,£31.13,Sold 20 Apr 2026,Pokemon Card Ethans Typhlosion DRI 190/182 Destined Rivals Graded Ace 9,Destined Rivals Graded Ace,Destined Rivals,0.732
sv10-204,sv10,204,Kangaskhan,Destined Rivals,ACE 10,£47.45,Sold 20 Apr 2026,ACE 10 Pokémon TCG Kangaskhan 204/182 Destined Rivals IR Illustration Rare,Destined Rivals IR Illustration,Destined Rivals,0.652
me02.5-279,me02.5,279,Iono's Bellibolt ex,Ascended Heroes,ACE 10,£83.90,Sold 20 Apr 2026,Ionos Bellibolt EX 279/217 Ascended Heros SIR ACE 10 Perfect Subgrades 🔥,Ascended Heros SIR ACE,Ascended Heroes,0.757
sv10.5w-168,sv10.5w,168,Jellicent ex,White Flare,ACE 10,£37.74,Sold 20 Apr 2026,ACE 10 Jellicent EX 168/086 White Flare SIR Holo Pokemon Card - Gem Mint,White Flare SIR Holo,White Flare,0.71
swsh8-245,swsh8,245,Celebi V,Fusion Strike,ACE 9,£83.01,Sold 20 Apr 2026,Pokemon Celebi V 245/264 Fusion Strike Ace 9 Mint English,Fusion Strike Ace 9,Fusion Strike,0.812
sv09-184,sv09,184,Lillie's Clefairy ex,Journey Together,ACE 10,£200.00,Sold 20 Apr 2026,Pokémon TCG Lillie's Clefairy EX 184/159 Journey Together SIR Ace 10,Journey Together SIR Ace,Journey Together,0.8
me03-094,me03,94,Clefairy,Perfect Order,ACE 10,£125.00,Sold 20 Apr 2026,Clefairy 094/088 Perfect Order IR GEM MINT ACE 10 + PERFECT SUBGRADES TCG,Perfect Order IR GEM,Perfect Order,0.788
sv09-185,sv09,185,N's Zoroark ex,Journey Together,ACE 10,£57.90,Sold 20 Apr 2026,Pokemon TCG NS Zoroark 185/159 Journey Together SIR Ace 10,Journey Together SIR Ace,Journey Together,0.8
me02.5-295,me02.5,295,Mega Dragonite ex,Ascended Heroes,ACE 9,£208.70,Sold 20 Apr 2026,Mega Dragonite EX 295/217 Hyper Rare Ascended Heroes ACE 9 Mint,Hyper Rare Ascended Heroes,Ascended Heroes,0.732
me01-133,me01,133,Bulbasaur,Mega Evolution,ACE 9,£29.04,Sold 20 Apr 2026,Bulbasaur 133/132 - Mega Evolution Stamped - ACE 9,- Mega Evolution Stamped,Mega Evolution,0.778
sv08.5-060,sv08.5,60,Umbreon ex,Prismatic Evolutions,ACE 9,£15.54,Sold 20 Apr 2026,Umbreon Ex Surprise Box Stamped Promo 060/131 Prismatic Evolutions ACE 9,Prismatic Evolutions ACE 9,Prismatic Evolutions,0.87
xy0-22,xy0,22,Snubbull,Kalos Starter Set,ACE 10,£38.66,Sold 20 Apr 2026,Ace 10 Haunter 022/021 Mega Starter Set MBG - Japanese - Pokemon TCG - Gem Mint,Mega Starter Set MBG,Kalos Starter Set,0.703
me02-125,me02,125,Mega Charizard X ex,Phantasmal Flames,ACE 10,"£1,210.00",Sold 20 Apr 2026,Mega Charizard x EX 125/094 Phantasmal Flames ACE 10 **PERFECT SUBGRADES**,Phantasmal Flames ACE 10,Phantasmal Flames,0.829
sv09-184,sv09,184,Lillie's Clefairy ex,Journey Together,ACE 10,£185.00,Sold 20 Apr 2026,ACE 10 Lillie's Clefairy EX 184/159 SIR Journey Together Pokémon TCG,SIR Journey Together Pokémon,Journey Together,0.744
sv01-183,sv01,183,Penny,Scarlet & Violet,ACE 8,£37.10,Sold 20 Apr 2026,Pokémon TCG Charizard EX 183/165 Scarlet & Violet 151 Card English Edition ACE 8,Scarlet & Violet 151,Scarlet & Violet,0.882
me02.5-269,me02.5,269,Mega Gengar ex,Ascended Heroes,ACE 10,£145.26,Sold 16 Mar 2026,ACE 10 Mega Gengar Ex Mega Attack Rare 269/217 Ascended Heroes ENGLISH,Ascended Heroes ENGLISH,Ascended Heroes,0.789
swsh7-30,swsh7,30,Vaporeon VMAX,Evolving Skies,ACE 9,£16.54,Sold 20 Apr 2026,Vaporeon VMAX 030/203 Swsh07: Evolving Skies Holo Card Ace 9,Swsh07: Evolving Skies Holo,Evolving Skies,0.7
swsh12.5-GG55,swsh12.5,GG55,Regigigas VSTAR,Crown Zenith,ACE 10,£50.00,Sold 20 Apr 2026,Ace 10 Regigigas Vstar GG55/GG70 Crown Zenith Special Art Pokémon TCG Card,Crown Zenith Special Art,Crown Zenith,0.667
ex11-12,ex11,12,Mewtwo δ,Delta Species,ACE 8,£83.90,Sold 20 Apr 2026,Pokemon Card Typhlosion EX Dragon Frontiers Holo rare 12/101 Delta Species Ace 8,Delta Species Ace 8,Delta Species,0.812
ex16-98,ex16,98,Skarmory ex,Power Keepers,ACE 8,£80.00,Sold 20 Apr 2026,Skarmory ex 98/108 EX Power Keepers Rare Holo Pokemon Card. Ace 8,EX Power Keepers Rare,Power Keepers,0.765
ex16-98,ex16,98,Skarmory ex,Power Keepers,ACE 9,£130.70,Sold 20 Apr 2026,Skarmory ex 98/108 EX Power Keepers Rare Holo Pokemon Card.... Ace 9,EX Power Keepers Rare,Power Keepers,0.765
sm9-1,sm9,1,Celebi & Venusaur GX,Team Up,ACE 10,£126.11,Sold 13 Mar 2026,Celebi & Venusaur GX 1/181 - Team Up - Pokemon Card - ACE 10 Gem Mint 💎,- Team Up -,Team Up,1.0
sv03-215,sv03,215,Charizard ex,Obsidian Flames,ACE 9,£29.99,Sold 3 Apr 2026,Charizard EX - 215/197 - 2023 Obsidian Flames - ACE 9,- Obsidian Flames -,Obsidian Flames,1.0
me02-101,me02,101,Flygon,Phantasmal Flames,ACE 10,£26.26,Sold 20 Apr 2026,ACE 10 Pokemon TCG 101/094 Flygon Phantasmal Flames Gem Mint,Flygon Phantasmal Flames Gem,Phantasmal Flames,0.756
swsh7-7,swsh7,7,Leafeon V,Evolving Skies,ACE 9,£11.60,Sold 20 Apr 2026,Leafeon V | ACE 9 | 007/203 | Evolving Skies | Holo Rare | Pokemon TCG,| Evolving Skies |,Evolving Skies,1.0
me02-056,me02,56,Mega Gengar ex,Phantasmal Flames,ACE 10,£32.99,Sold 20 Apr 2026,Pokémon – Mega Gengar ex – 056/094 – Phantasmal Flames – ACE 10 Graded,– Phantasmal Flames –,Phantasmal Flames,1.0
me02-056,me02,56,Mega Gengar ex,Phantasmal Flames,ACE 8,£15.08,Sold 20 Apr 2026,Pokemon Card Tcg Mega Gengar EX 056/094 Phantasmal Flames Holo Ace 8,Phantasmal Flames Holo Ace,Phantasmal Flames,0.791
swsh8-114,swsh8,114,Mew VMAX,Fusion Strike,ACE 10,£55.00,Sold 20 Apr 2026,Pokémon TCG Mew VMAX 114/264 Ace 10 Fusion Strike,Ace 10 Fusion Strike,Fusion Strike,0.788
swsh7-209,swsh7,209,Glaceon VMAX,Evolving Skies,ACE 9,£200.00,Sold 20 Apr 2026,Glaceon VMAX 209/203 Ace 9 Evolving Skies Pokemon TCG,Ace 9 Evolving Skies,Evolving Skies,0.824
swsh7-212,swsh7,212,Sylveon VMAX,Evolving Skies,ACE 9,£274.99,Sold 20 Apr 2026,Pokemon Sylveon VMAX 212/203 Alt Art Evolving Skies ACE 9,Alt Art Evolving Skies,Evolving Skies,0.778
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£57.90,Sold 20 Apr 2026,Meowth 106/094 Pokemon TCG Phantasmal Flames Illustration Rare Ace 10 Gem Mint,Pokemon TCG Phantasmal Flames,Phantasmal Flames,0.739
me02-106,me02,106,Meowth,Phantasmal Flames,ACE 10,£54.99,Sold 20 Apr 2026,ACE 10 Meowth IR 106/094 Phantasmal Flames Pokemon Card,Phantasmal Flames Pokemon Card,Phantasmal Flames,0.723
B1a-078,B1a,78,Mega Blastoise ex,Crimson Blaze,ACE 10,£54.99,Sold 19 Apr 2026,Pokemon TCG Korean Eevee 078/066 - Crimson Haze SV5A - ACE 10 Perfect Subgrades,- Crimson Haze SV5A,Crimson Blaze,0.733
sv06-188,sv06,188,Eevee,Twilight Masquerade,ACE 9,£65.18,Sold 19 Apr 2026,Pokémon TCG Eevee 188/167 Twilight Masquerade Illustration Rare Holo Ace 9,Twilight Masquerade Illustration Rare,Twilight Masquerade,0.679
sv10-230,sv10,230,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£250.30,Sold 19 Apr 2026,Ethans Ho-Oh EX 230/182 Destined Rivals Ace 10 Pokemon,Destined Rivals Ace 10,Destined Rivals,0.811
cel25-8,cel25,8,Surfing Pikachu V,Celebrations,ACE 10,£43.06,Sold 19 Apr 2026,Pokemon Dark Gyarados 8/82 Celebrations Holo ACE 10 GEM MINT,Celebrations Holo ACE 10,Celebrations,0.667
sm11-221,sm11,221,Raichu & Alolan Raichu GX,Unified Minds,ACE 8,£175.00,Sold 19 Apr 2026,Pokemon TCG Raichu Alolan Raichu GX Card 221/236 Unified Minds Ace 8,Unified Minds Ace 8,Unified Minds,0.812
swsh8-250,swsh8,250,Mew V,Fusion Strike,ACE 10,£63.10,Sold 19 Apr 2026,Pokémon TCG: ACE 10 GEM MINT Mew V 250/264 - SWSH Fusion Strike,- SWSH Fusion Strike,Fusion Strike,0.839
me02-097,me02,97,Dewgong,Phantasmal Flames,ACE 10,£45.42,Sold 19 Apr 2026,Ace 10 Dewgong 097/094 Phantasmal Flames Illustration Rare Pokémon TCG Card,Phantasmal Flames Illustration Rare,Phantasmal Flames,0.654
sv06-186,sv06,186,Tatsugiri,Twilight Masquerade,ACE 10,£50.04,Sold 19 Apr 2026,Tatsugiri 186/167 Sv06: Twilight Masquerade Holo Ace 10,Sv06: Twilight Masquerade Holo,Twilight Masquerade,0.792
me01-178,me01,178,Mega Gardevoir ex,Mega Evolution,ACE 10,£174.99,Sold 19 Apr 2026,Mega Gardevoir EX 178/132 Me01: Mega Evolution Holo Ace 10,Me01: Mega Evolution Holo,Mega Evolution,0.737
swsh12.5-160,swsh12.5,160,Pikachu,Crown Zenith,ACE 10,£119.95,Sold 19 Apr 2026,Pikachu Special Art 160/159 ACE 10 Crown Zenith Perfect Subgrades,ACE 10 Crown Zenith,Crown Zenith,0.774
swsh12.5-160,swsh12.5,160,Pikachu,Crown Zenith,ACE 10,£109.90,Sold 19 Apr 2026,Pikachu 160/159 | Crown Zenith | ACE 10 | Perfect Sub Grades ✅,| Crown Zenith |,Crown Zenith,1.0
me02-061,me02,61,Mega Sharpedo ex,Phantasmal Flames,ACE 10,£19.35,Sold 19 Apr 2026,Pokemon ACE 10 GEM MINT Mega Sharpedo EX Holo 061/094 Phantasmal Flames 2025,Phantasmal Flames,Phantasmal Flames,1.0
me02.5-276,me02.5,276,Pikachu ex,Ascended Heroes,ACE 9,£848.20,Sold 19 Apr 2026,Pikachu Ex SIR 276/217 Ascended Heroes Ace 9 Pokemon TCG,Ascended Heroes Ace 9,Ascended Heroes,0.833
sv04.5-202,sv04.5,202,Snorlax,Paldean Fates,ACE 10,£100.00,Sold 19 Apr 2026,Pokemon TCG - Snorlax 202/091 - Paldean Fates - ACE 10,- Paldean Fates -,Paldean Fates,1.0
sv01-173,sv01,173,Energy Switch,Scarlet & Violet,ACE 10,£142.08,Sold 19 Apr 2026,Pikachu IR 173/165 Scarlet & Violet 151 Ace 10 Gem Mint,Scarlet & Violet 151,Scarlet & Violet,0.882
me02.5-241,me02.5,241,Medicham,Ascended Heroes,ACE 10,£28.04,Sold 19 Apr 2026,Pokemon Graded Card - Medicham 241/217 IR - Ascended Heroes - ACE 10 Gem Mint,IR - Ascended Heroes,Ascended Heroes,0.882
me02.5-266,me02.5,266,Mega Eelektross ex,Ascended Heroes,ACE 10,£20.14,Sold 19 Apr 2026,Pokémon TCG Mega Eelektross EX MAR 266/217 Ace 10 Ascended Heroes,Ace 10 Ascended Heroes,Ascended Heroes,0.811
me02.5-294,me02.5,294,Mega Charizard Y ex,Ascended Heroes,ACE 9,£353.50,Sold 19 Apr 2026,Ace 9 Mega Charizard Y Ex 294/217 - Ascended Heroes Gold Hyper Rare,- Ascended Heroes Gold,Ascended Heroes,0.857
swsh5-97,swsh5,97,Tyranitar V,Battle Styles,ACE 9,£10.80,Sold 19 Apr 2026,Tyranitar V 097/163 Swsh05: Battle Styles Holo ACE 9,Swsh05: Battle Styles Holo,Battle Styles,0.684
sv01-201,sv01,201,Toedscool,Scarlet & Violet,ACE 8,£53.74,Sold 19 Apr 2026,"Alakazam EX 201/165 Scarlet & Violet 151 Card Sir, English, NM Ace 8",Scarlet & Violet 151,Scarlet & Violet,0.882
sv08-195,sv08,195,Castform Sunny Form,Surging Sparks,ACE 9,£17.22,Sold 19 Apr 2026,Castform Sunny Form 195/191 Pokemon TCG Surging Sparks Illustration Rare ACE 9,Pokemon TCG Surging Sparks,Surging Sparks,0.7
me02-097,me02,97,Dewgong,Phantasmal Flames,ACE 10,£28.41,Sold 19 Apr 2026,Pokémon TCG Dewgong 097/094 Phantasmal Flames Illustration Rare ACE 10 GRADED!,Phantasmal Flames Illustration Rare,Phantasmal Flames,0.654
swsh6-224,swsh6,224,Snorlax,Chilling Reign,ACE 9,£73.50,Sold 19 Apr 2026,ACE 9 Snorlax 224/198 Secret Rare Chilling Reign Pokémon TCG,Secret Rare Chilling Reign,Chilling Reign,0.7
sv01-201,sv01,201,Toedscool,Scarlet & Violet,ACE 10,£150.00,Sold 19 Apr 2026,Pokémon Tcg Alakazam EX 201/165 Scarlet & Violet 151 SIR Ace 10,Scarlet & Violet 151,Scarlet & Violet,0.882
me01-178,me01,178,Mega Gardevoir ex,Mega Evolution,ACE 10,£165.20,Sold 19 Apr 2026,Pokemon TCG: Mega Gardevoir ex 178/132 Mega Evolution SIR ACE 10,Mega Evolution SIR ACE,Mega Evolution,0.778
me01-179,me01,179,Mega Lucario ex,Mega Evolution,ACE 10,£235.22,Sold 19 Apr 2026,Mega Lucario Ex 179/132 Mega Evolution Ace 10 Perfect Subgrades Pokemon Card,Mega Evolution Ace 10,Mega Evolution,0.8
me01-180,me01,180,Mega Absol ex,Mega Evolution,ACE 10,£69.20,Sold 19 Apr 2026,Pokémon TCG Mega Absol Ex SIR 180/132 Mega Evolution Ace 10 Perfect Subgrades,Mega Evolution Ace 10,Mega Evolution,0.8
ex13-3,ex13,3,Deoxys δ,Holon Phantoms,ACE 8,£250.00,Sold 19 Apr 2026,Deoxys 3/110 Ace 8 Holon Phantoms Rev Foil Stamped 1/1 Highest Grade At Ace,Ace 8 Holon Phantoms,Holon Phantoms,0.824
ex13-15,ex13,15,Raichu δ,Holon Phantoms,ACE 8,£156.70,Sold 19 Apr 2026,Rayquaza (Delta Species) 015/052 Holon Phantom Holo (Japanese) 1st Edition ACE 8,Holon Phantom Holo (Japanese),Holon Phantoms,0.683
ex7-19,ex7,19,Dark Tyranitar,Team Rocket Returns,ACE 8,£15.54,Sold 19 Apr 2026,Pokémon TCG Dark Tyranitar 19/109 EX Team Rocket Returns Rare Card ace 8,EX Team Rocket Returns,Team Rocket Returns,0.927
sv08-197,sv08,197,Ceruledge,Surging Sparks,ACE 9,£20.43,Sold 19 Apr 2026,Ceruledge - 197/191 - Surging Sparks - Illustration Rare - Ace 9 MINT,- Surging Sparks -,Surging Sparks,1.0
sv10-230,sv10,230,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£227.20,Sold 19 Apr 2026,Pokémon Ethans Ho-Oh EX Card 230/182 Sir Destined Rivals Ace 10,Sir Destined Rivals Ace,Destined Rivals,0.789
sv10-208,sv10,208,Team Rocket's Moltres ex,Destined Rivals,ACE 9,£20.43,Sold 19 Apr 2026,Team Rocket's Moltres EX 208/182 ACE 9 Destined Rivals Stamped Promo Pokémon TCG,ACE 9 Destined Rivals,Destined Rivals,0.833
sv08.5-179,sv08.5,179,Pikachu ex,Prismatic Evolutions,ACE 9,£47.04,Sold 19 Apr 2026,Pikachu 179/131 EX Prismatic Evolutions Pokemon Card Ace 9 Grade Mint,EX Prismatic Evolutions Pokemon,Prismatic Evolutions,0.784
sv10-239,sv10,239,Ethan's Ho-Oh ex,Destined Rivals,ACE 10,£49.42,Sold 19 Apr 2026,ACE 10 Ethans Ho-oh EX 239/182 Destined Rivals Hyper Rare Pokemon Card TCG,Destined Rivals Hyper Rare,Destined Rivals,0.732
sv08.5-179,sv08.5,179,Pikachu ex,Prismatic Evolutions,ACE 10,£151.50,Sold 19 Apr 2026,Pikachu ex 179/131 Prismatic Evolutions Holo ACE 10 Gem Mint,Prismatic Evolutions Holo ACE,Prismatic Evolutions,0.816
sv06-198,sv06,198,Greninja ex,Twilight Masquerade,ACE 9,£23.58,Sold 19 Apr 2026,Greninja EX 198/167 Twilight Masquerade Ace 9 Matching Label,Twilight Masquerade Ace 9,Twilight Masquerade,0.864
me02-107,me02,107,Ambipom,Phantasmal Flames,ACE 10,£31.89,Sold 19 Apr 2026,Ambipom 107/094 - Phantasmal Flames - Ace 10 - Perfect Subgrades,- Phantasmal Flames -,Phantasmal Flames,1.0
me02-097,me02,97,Dewgong,Phantasmal Flames,ACE 10,£37.10,Sold 19 Apr 2026,Ace 10 Dewgong 097/094 Phantasmal Flames Illustration Rare Pokémon TCG Card,Phantasmal Flames Illustration Rare,Phantasmal Flames,0.654
